unit_id,cycle,setting_1,setting_2,setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,RUL,sensor_2_diff,sensor_2_rolling_mean,sensor_2_rolling_std,sensor_3_diff,sensor_3_rolling_mean,sensor_3_rolling_std,sensor_4_diff,sensor_4_rolling_mean,sensor_4_rolling_std,sensor_6_diff,sensor_6_rolling_mean,sensor_6_rolling_std,sensor_7_diff,sensor_7_rolling_mean,sensor_7_rolling_std,sensor_8_diff,sensor_8_rolling_mean,sensor_8_rolling_std,sensor_9_diff,sensor_9_rolling_mean,sensor_9_rolling_std,sensor_11_diff,sensor_11_rolling_mean,sensor_11_rolling_std,sensor_12_diff,sensor_12_rolling_mean,sensor_12_rolling_std,sensor_13_diff,sensor_13_rolling_mean,sensor_13_rolling_std,sensor_14_diff,sensor_14_rolling_mean,sensor_14_rolling_std,sensor_15_diff,sensor_15_rolling_mean,sensor_15_rolling_std,sensor_17_diff,sensor_17_rolling_mean,sensor_17_rolling_std,sensor_20_diff,sensor_20_rolling_mean,sensor_20_rolling_std,sensor_21_diff,sensor_21_rolling_mean,sensor_21_rolling_std
1,12,0.0016,0.0002,100.0,518.67,642.06,1583.41,1400.15,14.62,21.61,554.52,2388.09,9049.37,1.3,47.18,521.8,2388.02,8134.25,8.3938,0.03,391,2388,100.0,39.06,23.366,180,-0.22000000000002728,642.146,0.3112555220393784,1.6600000000000819,1586.068,4.643465300828656,-0.4900000000000091,1399.404,2.5907778754649864,0.0,21.61,0.0,-0.01999999999998181,554.038,0.45866109492737595,0.03999999999996362,2388.0480000000002,0.03193743884565442,-0.23999999999978172,9047.588,4.228530477603912,0.030000000000001137,47.178000000000004,0.09884331034522933,0.39999999999997726,521.85,0.38619943034651577,0.009999999999763531,2388.034,0.020736441353184136,-6.329999999999927,8132.194,5.6132904788547044,-0.04019999999999868,8.40736,0.02519499950387056,-1.0,391.8,0.8366600265340667,0.12000000000000455,38.994,0.05683308895353199,-0.11270000000000024,23.40626,0.07072134048503459
1,13,-0.0019,0.0004,100.0,518.67,643.07,1582.19,1400.83,14.62,21.61,553.44,2388.12,9046.82,1.3,47.38,521.85,2388.08,8128.1,8.4152,0.03,393,2388,100.0,38.93,23.2757,179,1.0100000000001046,642.248,0.5044501957577402,-1.2200000000000273,1585.9140000000002,4.782983378603747,0.6799999999998363,1399.3760000000002,2.570297648133142,0.0,21.61,0.0,-1.0799999999999272,553.956,0.5315355115135498,0.02999999999974534,2388.072,0.031937438844992325,-2.5500000000010914,9048.792,2.167180195556719,0.20000000000000284,47.206,0.13427583550290326,0.05000000000006821,521.7259999999999,0.18392933425622976,0.05999999999994543,2388.044,0.0288097205817033,-6.149999999999636,8131.6,5.911205460817653,0.021399999999999864,8.40888,0.02544114777285122,2.0,392.2,0.8366600265340667,-0.13000000000000256,38.986000000000004,0.06348228099241568,-0.09029999999999916,23.399279999999997,0.08315273296771541
1,14,0.0009,-0.0,100.0,518.67,642.35,1592.95,1399.16,14.62,21.61,554.48,2388.09,9047.37,1.3,47.44,521.67,2388.0,8134.43,8.3964,0.03,393,2388,100.0,39.18,23.3826,178,-0.7200000000000273,642.294,0.5003298911718307,10.759999999999991,1586.308,5.351926755851561,-1.6699999999998454,1400.248,0.6577765578063361,0.0,21.61,0.0,1.0399999999999636,554.114,0.549799963623109,-0.02999999999974534,2388.08,0.02999999999946492,0.5500000000010914,9048.973999999998,1.9496743317822016,0.05999999999999517,47.236000000000004,0.1697939928266061,-0.18000000000006366,521.702,0.18130085493439563,-0.07999999999992724,2388.034,0.03435112807444441,6.329999999999927,8133.348000000001,4.938944219162438,-0.018800000000000594,8.413599999999999,0.01824554740204016,0.0,392.4,0.8944271909999103,0.25,39.012,0.10756393447619905,0.10689999999999955,23.394479999999998,0.08331708708302366
1,15,-0.0018,-0.0003,100.0,518.67,642.43,1583.82,1402.13,14.62,21.61,553.64,2388.11,9052.22,1.3,47.3,522.5,2388.08,8127.56,8.4199,0.03,391,2388,100.0,38.99,23.35,177,0.07999999999992724,642.4379999999999,0.3791701465041817,-9.13000000000011,1584.824,4.621328813231093,2.9700000000000273,1400.582,1.0804952568151132,0.0,21.61,0.0,-0.8400000000000318,554.124,0.5382192861650196,0.01999999999998181,2388.092,0.026832815729004957,4.849999999998545,9049.078,2.136368413922962,-0.14000000000000057,47.29,0.12489995996796822,0.8300000000000409,521.8439999999999,0.4061157470474705,0.07999999999992724,2388.038,0.038987177379110005,-6.869999999999891,8132.9839999999995,5.354113371978392,0.0235000000000003,8.41186,0.01681630161480484,-2.0,392.0,0.9999999999999929,-0.18999999999999773,39.019999999999996,0.10319883720275196,-0.03259999999999863,23.370600000000003,0.07294028379434757
1,16,0.0006,0.0005,100.0,518.67,642.13,1587.98,1404.5,14.62,21.61,553.94,2388.05,9049.34,1.3,47.24,521.49,2388.07,8136.11,8.3936,0.03,392,2388,100.0,38.97,23.455,176,-0.2999999999999545,642.408,0.4001499718855441,4.160000000000082,1586.0700000000002,4.420831369776448,2.369999999999891,1401.354,2.063814429642451,0.0,21.61,0.0,0.3000000000000682,554.0040000000001,0.4867031949761488,-0.05999999999994543,2388.0919999999996,0.026832815729004957,-2.8799999999991996,9049.024000000001,2.122929579615859,-0.05999999999999517,47.308,0.10449880382090161,-1.009999999999991,521.8619999999999,0.38284461599964936,-0.009999999999763531,2388.05,0.03741657386792567,8.549999999999272,8132.089999999999,3.9605113306235875,-0.026300000000000878,8.403780000000001,0.012727607787799375,1.0,392.0,0.9999999999999929,-0.020000000000003126,39.025999999999996,0.09813256340277665,0.10499999999999687,23.36586,0.06443320572499774
1,17,0.0002,0.0002,100.0,518.67,642.58,1584.96,1399.95,14.62,21.61,553.8,2388.06,9054.92,1.3,47.12,521.89,2388.04,8137.27,8.4542,0.03,392,2388,100.0,38.81,23.3319,175,0.4500000000000455,642.5120000000001,0.3517385392589064,-3.019999999999982,1586.38,4.2382484589744704,-4.5499999999999545,1401.314,2.094690907986288,0.0,21.61,0.0,-0.14000000000010004,553.86,0.39344631145812164,0.009999999999763531,2388.0860000000002,0.030495901363287673,5.579999999999927,9050.134,3.40990908969709,-0.12000000000000455,47.296,0.12441864811996597,0.39999999999997726,521.88,0.38131351929864066,-0.03000000000020009,2388.054,0.03435112807494415,1.160000000000764,8132.694,4.557557459867851,0.060600000000000875,8.41586,0.024294608455377825,0.0,392.2,0.8366600265340667,-0.1599999999999966,38.976,0.13371611720357554,-0.12309999999999732,23.35904,0.066195264181056
1,18,-0.0031,-0.0001,100.0,518.67,642.62,1591.04,1396.12,14.62,21.61,554.2,2388.05,9049.55,1.3,47.21,521.76,2388.07,8132.73,8.4028,0.03,392,2388,100.0,38.89,23.3987,174,0.03999999999996362,642.422,0.1966468916611391,6.079999999999927,1588.15,3.8841343952029903,-3.8300000000001546,1400.3719999999998,3.1566390354299974,0.0,21.61,0.0,0.40000000000009095,554.0120000000001,0.3327461494893802,-0.009999999999763531,2388.072,0.026832815729652133,-5.3700000000008,9050.679999999998,2.9316292398585437,0.09000000000000341,47.262,0.11882760622010795,-0.12999999999999545,521.862,0.3851882656570928,0.03000000000020009,2388.052,0.03271085446788485,-4.540000000000873,8133.62,3.797841492215695,-0.051400000000001,8.41338,0.025001439958532583,0.0,392.0,0.7071067811865349,0.0799999999999983,38.968,0.13827508813955092,0.06680000000000064,23.38364,0.04777240835461473
1,19,0.0032,-0.0003,100.0,518.67,641.79,1587.56,1400.35,14.62,21.61,554.18,2388.04,9053.99,1.3,47.4,521.89,2388.03,8129.13,8.4321,0.03,391,2388,100.0,38.8,23.3464,173,-0.8300000000000409,642.3100000000001,0.34864021569522713,-3.480000000000018,1587.072,2.8215102338993794,4.230000000000018,1400.61,3.0864947756315075,0.0,21.61,0.0,-0.020000000000095497,553.952,0.24190907382734508,-0.010000000000218279,2388.0620000000004,0.02774887385087405,4.440000000000509,9052.004,2.5304604324077387,0.18999999999999773,47.254,0.10430723848324977,0.12999999999999545,521.906,0.370040538319664,-0.03999999999996362,2388.058,0.021679483389363086,-3.5999999999994543,8132.56,4.230260039288113,0.029300000000000992,8.42052,0.024018263883972622,-1.0,391.6,0.5477225575051538,-0.09000000000000341,38.892,0.08786353054597094,-0.052300000000002456,23.3764,0.05062721600088263
1,20,-0.0037,0.0001,100.0,518.67,643.04,1581.11,1405.23,14.62,21.61,554.81,2388.05,9045.9,1.3,47.22,522.07,2388.02,8129.71,8.421,0.03,392,2388,100.0,39.03,23.422,172,1.25,642.432,0.48225511920558606,-6.4500000000000455,1586.53,3.7197042893218617,4.880000000000109,1401.23,3.715434025790419,0.0,21.61,0.0,0.6299999999999955,554.1859999999999,0.3870142116252264,0.010000000000218279,2388.05,0.00707106781156564,-8.090000000000146,9050.74,3.7025869334828956,-0.17999999999999972,47.238,0.10158740079361268,0.18000000000006366,521.8199999999999,0.21494185260187412,-0.010000000000218279,2388.046,0.023021728866756307,0.5799999999999272,8132.99,3.666687878726116,-0.011100000000000776,8.420739999999999,0.02401620286390304,1.0,391.8,0.4472135954999373,0.23000000000000398,38.9,0.10000000000001211,0.07560000000000144,23.3908,0.05147343975294633
1,21,-0.0012,0.0001,100.0,518.67,642.37,1586.07,1398.13,14.62,21.61,554.08,2388.11,9048.15,1.3,47.15,522.42,2388.08,8134.02,8.4049,0.03,392,2388,100.0,39.09,23.3101,171,-0.6699999999999591,642.48,0.4559056920021833,4.960000000000036,1586.148,3.630574334729924,-7.099999999999909,1399.956,3.391884431993484,0.0,21.61,0.0,-0.7299999999999045,554.2139999999999,0.3694319964484543,0.05999999999994543,2388.0620000000004,0.02774887385087405,2.25,9050.501999999999,3.85037270923253,-0.07000000000000028,47.22,0.10885770528539898,0.34999999999990905,522.006,0.2563786262540435,0.05999999999994543,2388.0480000000002,0.02588435821137677,4.3100000000004,8132.572,3.325330058805976,-0.01609999999999978,8.422999999999998,0.021189030180736257,0.0,391.8,0.4472135954999373,0.060000000000002274,38.924,0.130690474021644,-0.11190000000000211,23.36182,0.04687672130172904
1,22,0.0002,0.0,100.0,518.67,642.77,1592.93,1400.57,14.62,21.61,553.63,2388.04,9061.21,1.3,47.24,522.0,2388.03,8130.41,8.4034,0.03,392,2388,100.0,38.92,23.3792,170,0.39999999999997726,642.5179999999999,0.4738881724626407,6.860000000000127,1587.7419999999997,4.599029245395078,2.439999999999827,1400.08,3.4029252122254827,0.0,21.61,0.0,-0.4500000000000455,554.1800000000001,0.42124814539638955,-0.07000000000016371,2388.058,0.029495762407439886,13.05999999999949,9051.759999999998,6.0525036142063655,0.09000000000000341,47.244,0.0934344690143942,-0.4199999999999591,522.028,0.24853571171948613,-0.04999999999972715,2388.046,0.027018512172397355,-3.610000000000582,8131.2,2.0870074269154992,-0.0015000000000000568,8.41284,0.01313860723212927,0.0,391.8,0.4472135954999373,-0.1700000000000017,38.946000000000005,0.11502173707609101,0.06910000000000238,23.371280000000002,0.044014508971475956
1,23,0.0034,-0.0003,100.0,518.67,642.14,1588.19,1394.75,14.62,21.61,553.98,2388.05,9046.28,1.3,47.25,521.52,2388.05,8127.9,8.424,0.03,392,2388,100.0,38.94,23.4562,169,-0.6299999999999955,642.4219999999999,0.49615521764866355,-4.740000000000009,1587.172,4.251578530381342,-5.819999999999936,1399.806,3.8298668384161347,0.0,21.61,0.0,0.35000000000002274,554.136,0.43003488230597553,0.010000000000218279,2388.058,0.029495762407439886,-14.929999999998472,9051.106,6.510355597045921,0.00999999999999801,47.251999999999995,0.09148770409186972,-0.4800000000000182,521.98,0.3247306576224627,0.01999999999998181,2388.0420000000004,0.023874672772656123,-2.5100000000002183,8130.2339999999995,2.3079059772882675,0.02059999999999995,8.417079999999999,0.012493478298701975,0.0,391.8,0.4472135954999373,0.01999999999999602,38.956,0.1110405331399356,0.07699999999999818,23.38278,0.05819666657120716
1,24,-0.001,0.0003,100.0,518.67,642.38,1590.83,1398.81,14.62,21.61,553.49,2388.12,9043.76,1.3,47.44,522.13,2388.03,8133.88,8.3891,0.03,392,2388,100.0,39.0,23.3696,168,0.2400000000000091,642.54,0.35965261016705297,2.6399999999998727,1587.826,4.566057380278864,4.059999999999945,1399.498,3.837097861665706,0.0,21.61,0.0,-0.4900000000000091,553.9979999999999,0.5147523676487292,0.06999999999970896,2388.0739999999996,0.03781534080205583,-2.5200000000004366,9049.06,6.968762443935894,0.18999999999999773,47.260000000000005,0.10793516572462075,0.6100000000000136,522.028,0.3258373827539013,-0.01999999999998181,2388.042,0.023874672772656123,5.980000000000473,8131.183999999999,2.6864344399226727,-0.034900000000000375,8.40848,0.014246297764688876,0.0,392.0,0.0,0.060000000000002274,38.996,0.06877499545619695,-0.08660000000000068,23.38742,0.05543006404470708
1,25,0.0023,-0.0004,100.0,518.67,642.77,1594.1,1399.39,14.62,21.61,554.0,2388.02,9054.16,1.3,47.36,522.56,2388.02,8136.61,8.3917,0.03,393,2388,100.0,38.95,23.4288,167,0.38999999999998636,642.486,0.27645976199076155,3.269999999999982,1590.4240000000002,3.313077119536592,0.5800000000001546,1398.33,2.192487172140132,0.0,21.61,0.0,0.5099999999999909,553.836,0.259480249730229,-0.09999999999990905,2388.068,0.04438468204222772,10.399999999999636,9050.712,7.011303017270795,-0.0799999999999983,47.288,0.11300442469213502,0.42999999999995,522.126,0.40556133938024386,-0.010000000000218279,2388.042,0.023874672772656123,2.7299999999995634,8132.564,3.413741349312057,0.002600000000001046,8.402619999999999,0.013828846661967386,1.0,392.2,0.4472135954999611,-0.04999999999999716,38.980000000000004,0.06819090848493094,0.059200000000000585,23.38878,0.056562461049712985
1,26,0.0,0.0002,100.0,518.67,642.16,1589.08,1396.07,14.62,21.61,554.11,2388.07,9047.11,1.3,47.26,522.28,2388.06,8131.15,8.426,0.03,394,2388,100.0,38.86,23.4149,166,-0.6100000000000136,642.444,0.312137790086367,-5.019999999999982,1591.0259999999998,2.4971443690737107,-3.3200000000001637,1397.9180000000001,2.421098924042346,0.0,21.61,0.0,0.11000000000001364,553.842,0.26677706048320443,0.0500000000001819,2388.06,0.03807886552931999,-7.049999999999272,9050.504,7.120879861364814,-0.10000000000000142,47.31,0.08717797887081213,-0.2799999999999727,522.098,0.38447366619822204,0.03999999999996362,2388.0380000000005,0.01643167672504318,-5.460000000000036,8131.99,3.348380205412987,0.0343,8.406839999999999,0.01744514259042281,1.0,392.6,0.8944271909999123,-0.09000000000000341,38.934000000000005,0.050793700396814676,-0.01389999999999958,23.40974,0.03568035874259934
1,27,-0.0012,-0.0004,100.0,518.67,642.44,1590.47,1401.84,14.62,21.61,554.07,2388.02,9047.96,1.3,47.37,522.0,2388.13,8134.6,8.4046,0.03,393,2388,100.0,38.99,23.4472,165,0.2800000000000864,642.3779999999999,0.25577333715619643,1.3900000000001,1590.5339999999999,2.2592321704501406,5.769999999999982,1398.172,2.8050525841771847,0.0,21.61,0.0,-0.03999999999996362,553.9300000000001,0.25149552679927534,-0.0500000000001819,2388.0559999999996,0.0415932686862813,0.8499999999985448,9047.854000000001,3.85903874041563,0.10999999999999943,47.336,0.08018728078691204,-0.2799999999999727,522.098,0.38447366619822204,0.07000000000016371,2388.058,0.04324349662114494,3.4500000000007276,8132.8279999999995,3.378279147732529,-0.021399999999999864,8.407079999999999,0.017394165688534212,-1.0,392.8,0.8366600265340688,0.13000000000000256,38.948,0.055407580708789206,0.03229999999999933,23.42334,0.03405184282826496
1,28,-0.0024,0.0005,100.0,518.67,642.35,1582.84,1399.13,14.62,21.61,554.68,2388.12,9049.84,1.3,47.41,522.57,2388.08,8127.3,8.4323,0.03,390,2388,100.0,39.01,23.2841,164,-0.09000000000003183,642.4200000000001,0.2219234102117452,-7.630000000000109,1589.464,4.13507315533809,-2.709999999999809,1399.048,2.052076996606024,0.0,21.61,0.0,0.6099999999999,554.0699999999999,0.4227883631322133,0.09999999999990905,2388.07,0.04999999999970612,1.8800000000010186,9048.566,3.8242881690612323,0.03999999999999915,47.367999999999995,0.06833739825306505,0.57000000000005,522.308,0.2546958971006842,-0.0500000000001819,2388.064,0.04393176527332322,-7.300000000000182,8132.7080000000005,3.6004402508585898,0.027699999999999392,8.40874,0.01966095114688446,-3.0,392.4,1.5165750888102998,0.01999999999999602,38.962,0.06140032573203903,-0.16310000000000002,23.38892,0.06523501360466043
